Unnamed: 0	userID	Tweet	Score	censoredScore	avgwordlen	sentlen	numsymbols	numcapltrs	numnumbers	DT	NN	VB	JJ	IN	.	PRP	NNP	WP	ORGANIZATION	PERCENT	PERSON	DATE	MONEY	TIME	LOCATION	Concrete	word_embed-0	word_embed-1	word_embed-2	word_embed-3	word_embed-4	word_embed-5	word_embed-6	word_embed-7	word_embed-8	word_embed-9	word_embed-10	word_embed-11	word_embed-12	word_embed-13	word_embed-14	word_embed-15	word_embed-16	word_embed-17	word_embed-18	word_embed-19	word_embed-20	word_embed-21	word_embed-22	word_embed-23	word_embed-24	word_embed-25	word_embed-26	word_embed-27	word_embed-28	word_embed-29	word_embed-30	word_embed-31	word_embed-32	word_embed-33	word_embed-34	word_embed-35	word_embed-36	word_embed-37	word_embed-38	word_embed-39	word_embed-40	word_embed-41	word_embed-42	word_embed-43	word_embed-44	word_embed-45	word_embed-46	word_embed-47	word_embed-48	word_embed-49	word_embed-50	word_embed-51	word_embed-52	word_embed-53	word_embed-54	word_embed-55	word_embed-56	word_embed-57	word_embed-58	word_embed-59	word_embed-60	word_embed-61	word_embed-62	word_embed-63	word_embed-64	word_embed-65	word_embed-66	word_embed-67	word_embed-68	word_embed-69	word_embed-70	word_embed-71	word_embed-72	word_embed-73	word_embed-74	word_embed-75	word_embed-76	word_embed-77	word_embed-78	word_embed-79	word_embed-80	word_embed-81	word_embed-82	word_embed-83	word_embed-84	word_embed-85	word_embed-86	word_embed-87	word_embed-88	word_embed-89	word_embed-90	word_embed-91	word_embed-92	word_embed-93	word_embed-94	word_embed-95	word_embed-96	word_embed-97	word_embed-98	word_embed-99	brnclst_100-0	brnclst_100-1	brnclst_100-2	brnclst_100-3	brnclst_100-4	brnclst_100-5	brnclst_100-6	brnclst_100-7	brnclst_100-8	brnclst_100-9	brnclst_100-10	brnclst_100-11	brnclst_100-12	brnclst_100-13	brnclst_100-14	brnclst_100-15	brnclst_100-16	brnclst_100-17	brnclst_100-18	brnclst_100-19	brnclst_100-20	brnclst_100-21	brnclst_100-22	brnclst_100-23	brnclst_100-24	brnclst_100-25	brnclst_100-26	brnclst_100-27	brnclst_100-28	brnclst_100-29	brnclst_100-30	brnclst_100-31	brnclst_100-32	brnclst_100-33	brnclst_100-34	brnclst_100-35	brnclst_100-36	brnclst_100-37	brnclst_100-38	brnclst_100-39	brnclst_100-40	brnclst_100-41	brnclst_100-42	brnclst_100-43	brnclst_100-44	brnclst_100-45	brnclst_100-46	brnclst_100-47	brnclst_100-48	brnclst_100-49	brnclst_100-50	brnclst_100-51	brnclst_100-52	brnclst_100-53	brnclst_100-54	brnclst_100-55	brnclst_100-56	brnclst_100-57	brnclst_100-58	brnclst_100-59	brnclst_100-60	brnclst_100-61	brnclst_100-62	brnclst_100-63	brnclst_100-64	brnclst_100-65	brnclst_100-66	brnclst_100-67	brnclst_100-68	brnclst_100-69	brnclst_100-70	brnclst_100-71	brnclst_100-72	brnclst_100-73	brnclst_100-74	brnclst_100-75	brnclst_100-76	brnclst_100-77	brnclst_100-78	brnclst_100-79	brnclst_100-80	brnclst_100-81	brnclst_100-82	brnclst_100-83	brnclst_100-84	brnclst_100-85	brnclst_100-86	brnclst_100-87	brnclst_100-88	brnclst_100-89	brnclst_100-90	brnclst_100-91	brnclst_100-92	brnclst_100-93	brnclst_100-94	brnclst_100-95	brnclst_100-96	brnclst_100-97	brnclst_100-98	brnclst_100-99	numurl	user_beginning	user_else	numemoji	Negative	Positive	is_female	age	education	income	faith	politics
6138	712746386	tweet	2.142857143	2	3.888888889	9	0.555555556	0.555555556	0	1	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1.57	0.14694092	-0.044695793	0.142019062	0.134327786	0.046189749	0.360816502	-0.07813492	0.021342627	-0.0299444	0.179664106	0.188111234	-0.132783316	-2.937671904	0.145352945	-0.068846099	0.269061885	0.343490944	-0.038255233	-0.398450129	0.264954475	-0.170023236	0.043094419	-0.363670492	0.039405323	0.060698289	-0.773351274	-0.224058277	-0.276794341	0.469773882	-0.159238135	-0.432427797	-0.166510887	-0.585517108	0.288511534	0.478542174	0.018992397	0.035596632	-0.026481857	0.184085114	-0.30077365	-0.803637627	-0.112886582	-0.284020792	0.090935242	0.640174457	0.068280422	-0.014740859	-0.001133419	0.073855523	-0.337400653	-0.279214708	-0.155287749	-0.105581932	-0.023472088	0.142547653	0.043763237	0.08155612	0.143484806	0.275362865	-0.020408317	0.14642936	-0.220547532	0.132065691	-0.012795392	0.18058589	-0.098191683	-0.03631169	-0.007820434	0.047697057	0.079784648	0.101979701	-0.061028856	0.111398442	-0.07604541	-0.027430761	-0.32431956	-0.497058019	0.073700576	-0.078362232	-0.001333199	0.96075539	0.163838378	-0.12809613	-0.179910083	0.259037385	0.187625906	-0.197717277	0.310328874	-0.005184369	0.08191423	0.084064601	-0.073962366	-0.080015637	-0.076928721	-0.233093252	-0.071094037	-0.011116036	-0.146710734	0.363948992	0.074344434	0	0	0	0	0.111111111	0.111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222	0	0.111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	21	2	1	5	3
6139	712746386	tweet	2	2	3.923076923	13	0.230769231	0.384615385	0	0	2	3	0	2	1	2	1	0	0	0	0	0	0	0	0	2.772	0.095586462	0.205508	0.086799592	0.082999462	-0.070803154	0.082915462	0.222303846	0.224586538	0.000995	-0.0922579	0.023379538	-0.068733385	-4.745669231	0.0356869	-0.012659815	-0.288708923	-0.274829615	-0.134556923	-0.444961538	-0.274271485	-0.132170615	0.050301692	-0.138186615	0.022824846	0.164190077	-0.434458077	0.034734615	0.066772769	0.262525231	-0.136609869	-0.142152308	0.208797846	-0.344130231	0.103514923	0.335743077	0.147585154	0.298621769	0.230190385	0.027694769	-0.045509538	-0.929760615	0.015817769	0.042164769	0.257281462	0.286186	-0.068604538	-0.015139846	-0.180422756	-0.031512308	-0.081746346	-0.283330923	-0.430842308	0.127502769	-0.032300308	0.241132615	0.015386385	-0.149646546	-0.099695154	0.143495308	0.013281923	0.110168177	-0.043049923	0.132177462	0.053622462	0.199532923	0.070828692	-0.377011154	-0.218321631	-0.090531231	0.031635385	0.348098923	-0.009413438	0.212788338	0.064433077	0.220847769	-0.047926308	0.070176885	-0.045416846	-0.022617538	0.061101692	1.446893846	0.213832923	0.112853946	0.258427385	0.247589231	0.195030315	-0.160410692	0.116613554	0.251161538	-0.047734323	0.058662769	0.127332154	0.167782538	-0.028301769	-0.264811154	-0.204574046	0.089785692	-0.086440462	0.223066154	-0.225342462	0	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076923077	0.076923077	0	0.076923077	0	0	0	0	0	0	0.076923077	0	0	0.076923077	0.076923077	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076923077	0.076923077	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	21	2	1	5	3
6140	714876005	tweet	3.285714286	3	4.35	20	0.55	1.05	0	1	4	2	1	2	0	1	7	0	0	0	0	0	0	0	0.05	3.03	0.345145462	0.206583084	0.180364001	-0.022106433	0.03125956	0.002132644	0.06622725	-0.090710801	0.131383429	-0.066096915	0.093415712	0.018992045	-2.535214268	0.102097101	0.12366351	-0.247932634	-0.028632465	0.056369822	-0.232151481	0.038370506	-0.139122173	0.072908345	0.023186024	-0.100873921	0.019527085	-0.438899388	0.072557401	0.0473211	0.099653632	0.032216635	0.008138974	-0.104796312	-0.230120874	0.014301488	0.14526573	0.208087648	-0.025050897	0.223809276	-0.035706181	0.018498219	-0.477161763	0.066985769	-0.046900568	0.199369748	0.432710104	-0.170979993	-0.047961948	0.107485422	-0.049066726	-0.157025895	-0.07804475	-0.158506755	-0.119443559	-0.138044737	0.130297689	0.008026915	-0.054372882	0.133160084	0.149189324	0.012302934	-0.049454791	-0.144923666	0.0116815	-0.235808085	0.009739069	-0.321724179	-0.209834049	0.218684878	-0.034073761	-0.089704279	-0.027833244	-0.135044363	0.0987583	-0.239736751	-0.088784297	-0.048056487	-0.093003384	-0.023536459	0.134148292	-0.046141777	1.196930789	0.119025011	-0.110604203	-0.017735975	-0.039067704	0.02819417	-0.21975829	0.133192469	0.115483733	0.073905472	-0.144319966	0.218897609	-0.093491357	-0.138176489	-0.057199948	0.070075032	-0.00826896	-0.015885774	0.274722654	-0.027859036	0	0	0	0	0	0.1	0.05	0.05	0	0	0	0	0	0	0	0	0	0.05	0.05	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0.05	0	0.05	0	0	0	0	0	0	0	0	0	0.05	0.05	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.05	0	24	5	3	5	4
6141	714876005	tweet	1.5	2	3.6	5	0.4	0.8	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2.04	0.1532328	0.1179348	-0.059658	0.0437984	0.0636258	-0.0064394	0.10261	0.335766	-0.2220398	-0.0713812	0.1887334	-0.2859762	-3.0481	0.037901	0.0402624	0.1880958	0.0490828	-0.1520246	0.017856	0.09238894	-0.251673	0.581382	-0.274846	0.0935054	-0.426484	-1.679658	-0.065152	-0.029638	0.24355	-0.05556996	0.093794	0.3849486	-0.0359376	-0.107636	0.066906	-0.0438866	-0.0838534	-0.023362	0.040392	0.308723	-0.95849	-0.1146334	0.183798	0.083044	0.2044658	-0.2135424	-0.0272072	-0.239428	0.0910194	-0.489794	-0.07364	-0.258548	-0.192406	0.0071296	0.1673808	0.3338	-0.11559764	0.00297	0.021418	0.180078	0.01914786	-0.12972	0.2251786	0.1703278	0.129802	-0.01828	-0.38666	0.33160414	-0.1401626	-0.03878	0.0462764	-0.056177	0.0243512	0.345228	-0.2034554	-0.2059932	-0.0546048	-0.140688	-0.04442	0.0645314	0.859988	0.1005382	0.0575938	-0.0657588	-0.1582254	0.1906708	-0.2422098	-0.0653532	0.533154	0.03348436	0.0644342	0.318516	-0.26680616	0.0178966	-0.238966	-0.1968704	-0.127254	0.251231	0.1622956	0.18255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.2	0	25	5	3	5	4
6142	746498455	tweet	3	3	3.565217391	23	0.217391304	0.086956522	0.086956522	0	3	5	0	2	2	2	1	0	0	0	0	0	0	0	0.043478261	2.597692308	-0.088286793	0.060716899	0.14642179	0.090704099	0.107736946	0.281173395	4.60E-05	0.059814561	-0.068572998	0.063273792	0.036902419	0.118982612	-3.912373167	0.082240765	0.063942469	-0.369890987	0.03818122	0.040120823	-0.300916318	-0.125456892	-0.068954753	-0.145489145	-0.009086444	0.024577019	0.182480891	-0.313268675	-0.145084784	0.019374372	0.263661837	-0.051136908	-0.293604224	0.241083574	-0.191042324	0.076333332	-0.067661661	0.024346898	0.078242313	0.118975604	0.194294431	-0.101278058	-0.722652467	0.053586747	-0.123715637	-0.114381773	0.232136952	-0.020240799	0.188319352	0.020378307	-0.236309531	0.116804961	-0.323669921	-0.137111722	0.227719145	-0.014198105	-0.066593929	0.009485712	-0.140023666	-0.21783912	0.000873435	0.09759896	0.019594307	-0.023850533	-0.112279641	0.051775434	0.277053377	0.013353091	-0.11524168	-0.108547384	-0.06530193	-0.009252433	0.245412862	0.217148876	0.207497348	-0.038683445	-0.007005692	0.036062941	-0.215933415	-0.109153167	-0.148182679	0.093154861	1.187958484	0.018449272	0.015759072	0.045361386	0.215057384	0.075237477	-0.040029418	0.162295045	-0.092642145	0.035046158	-0.050330444	-0.135461434	0.102327796	0.032920241	-0.2217822	-0.11324181	0.103554004	-0.129436785	0.096400053	0.055179807	0	0	0	0	0	0	0.043478261	0	0	0	0	0	0	0	0	0.043478261	0	0	0	0	0	0.043478261	0	0	0	0	0	0.043478261	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043478261	0	0	0	0.043478261	0	0	0	0	0	0.130434783	0	0.043478261	0.043478261	0	0	0	0.043478261	0.043478261	0	0.086956522	0	0.043478261	0	0	0	0	0	0	0	0	0	0	0.086956522	0.043478261	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043478261	0	0	0	0	0	0	0	0	0.043478261	0.043478261	0	0	0	0	0	0	1	20	2	1	3	3
6143	746498455	tweet	1.285714286	1	3.166666667	6	0.666666667	0.666666667	0	0	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	1.965	0.159792855	0.218561667	0.132485333	0.2823255	-0.115532667	0.222675667	0.119148333	0.202886	0.392495	0.447731	-0.0085085	-0.489170167	-3.717933333	0.144661167	0.004617333	0.054941833	0.098219	-0.415618167	-0.317270667	0.071802333	0.2108695	0.073858267	-0.1424925	0.36959	0.151675367	-1.49843	0.023612	0.031465	0.2588305	-0.385426667	0.021623333	0.567343	-0.097298333	0.25099585	0.161815	-0.1955505	0.190462667	0.159406	-0.021784833	0.038675667	-1.228398333	0.210061833	0.070931333	0.322731833	0.195940833	0.114058667	-0.415709667	0.089061833	0.160855667	-0.209578333	0.0663602	-0.195932167	0.070207167	-0.0434399	0.231501833	0.250356667	-0.124235333	0.216184667	-0.052126667	0.078238333	-0.194579767	-0.064019667	0.150126333	-0.085865833	0.027961167	-0.325663333	-0.381465	-0.295218667	-0.17489	0.220743333	0.427283333	0.41202	0.0427535	-0.272683333	-0.241999833	-0.363625167	-0.166265667	0.26359195	-0.135430333	0.068891	1.000713333	-0.133186667	-0.1209225	-0.330271	-0.120143667	-0.0023705	-0.647383333	0.162293667	-0.4164625	0.202036667	-0.3262299	0.152215	-0.073955833	0.070471667	-0.364019167	-0.0246535	0.036315	0.13842	0.302141667	0.004051667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666667	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666667	0	0	0	1	0	0	0	0	1	20	2	1	3	3
6144	747719762	tweet	3.285714286	3	5.615384615	13	0.307692308	0.923076923	0	1	2	3	1	1	0	0	2	0	0	0	0	0	0	0	0	2.525	0.156543346	0.020517728	0.288911614	0.133025456	0.151991323	-0.018239201	0.050911891	-0.254503583	0.186383604	-0.236338309	-0.216855754	0.157890318	-3.338601955	-0.052805834	-0.189935505	-0.388514333	0.153042749	-0.005365727	0.072555923	0.086364721	-0.044552599	0.067217981	-0.270173493	0.052864207	0.363413387	0.242107422	0.049240131	-0.030929738	0.149725105	-0.018572707	-0.229315035	0.126480587	-0.356327724	-0.199366861	-0.124184445	-0.065356745	0.038540449	0.186145545	-0.008465187	0.158114205	-0.431604057	-0.216488904	-0.049168153	0.313554372	0.384717516	-0.025453219	-0.092851371	0.259040664	-0.224271206	-0.202193785	-0.24092177	-0.043319963	-0.298058264	-0.077860742	0.078680844	-0.240378365	0.096187805	-0.20964015	0.10225757	-0.042508379	-0.089463031	-0.404841033	-0.232748506	-0.043682099	0.212227162	-0.322241396	0.080020349	-0.119688982	0.088134387	0.038899604	0.158070037	-0.17765672	0.208928406	0.098984502	0.320935258	-0.121155743	-0.360340046	0.190067841	0.14936106	0.114537376	1.235021061	0.33822115	-0.410273787	-0.15021944	0.024029085	0.143275815	-0.19419791	-0.04401251	-0.235744126	0.008934348	0.036555188	0.232618571	0.150933272	-0.020390996	0.125080208	-0.017422564	-0.286139604	0.183517639	0.03637809	0.099286988	0	0	0	0	0.153846154	0	0	0	0	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076923077	0	0	0	0	0.076923077	0.076923077	0	0	0	0	0	0	0	0	0	0	0.076923077	1	0	0	0	0	0	0	23	2	3	1	5
6145	747719762	tweet	2.857142857	3	5	12	0.416666667	0.583333333	0	2	5	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2.446666667	0.200115349	0.011647548	0.04465191	-0.028321152	0.009698691	0.043099065	-0.060175811	-0.0078495	0.000506573	-0.032254391	0.045151025	-0.122135467	-3.534563366	0.162098709	-0.083181501	-0.224305742	0.042339505	-0.014203214	-0.430156384	0.166264469	-0.150603915	0.166821899	-0.104196003	0.062687005	0.161546396	-0.249686759	-0.04245352	-0.153861695	0.102193301	-0.24509268	-0.36919501	-0.109649256	-0.506844819	0.323162339	0.338806866	0.119224386	0.272572343	-0.012595077	-0.06197623	-0.201647352	-0.639268627	-0.282896822	0.028176615	-0.047463636	0.251934663	0.15734922	-0.131464071	0.011110313	0.139564345	-0.084132303	-0.122116505	-0.273686411	-0.045347166	-0.019923442	-0.011654385	0.034148002	0.151410416	0.094391329	-0.218758517	0.130885765	0.017017915	-0.156027307	-0.159487074	0.09290666	0.230754441	0.049838631	0.201343258	0.004728795	0.163307357	-0.024196015	-0.004989441	-0.066031795	-0.044555077	0.098897227	0.009907748	0.004967693	-0.469614046	-0.025677406	0.050244489	-0.066816486	1.356182793	-0.048151619	0.276080224	0.001754424	0.241954206	0.20211426	-0.025688828	0.038121353	0.108981183	-0.388912367	-0.022938887	0.254498884	-0.140632599	0.015256398	0.058649363	-0.012248906	0.401992265	-0.12929715	0.165090579	-0.073754133	0	0	0	0	0	0	0.083333333	0	0.083333333	0	0	0	0	0	0	0	0.083333333	0	0	0	0	0	0	0	0.083333333	0	0	0	0.083333333	0	0	0	0	0.083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083333333	0	0.083333333	0	0	0	0	0.083333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	23	2	3	1	5
6146	74819044	tweet	3.571428571	4	4.444444444	18	0.333333333	0.611111111	0	0	5	3	2	1	2	0	1	0	0.055555556	0	0	0	0	0	0	3.065	-0.2251575	0.021725889	0.0405225	-0.103816294	0.020104667	0.056715167	0.1484985	0.061653022	-0.061627722	-0.047831278	0.061337611	0.073522556	-3.412845	0.338316556	-0.051206444	-0.258472167	-0.254819056	-0.165641444	-0.100303333	-0.093582572	0.020149667	0.135594111	-0.133758167	-0.142392956	-0.393986667	-0.261452056	0.147705078	0.231118389	0.369367167	0.024116567	-0.309541511	-0.054195333	-0.261124761	0.055588389	0.480034367	0.076352833	0.252033478	0.195181944	-0.145298833	-0.115946572	-0.493110517	-0.067344358	-0.064168944	-0.024020778	0.572508833	-0.038343678	-0.069092	0.164049133	-0.044753128	0.242253	0.033559944	-0.613243333	-0.364901111	0.125580833	-0.064823444	0.342780222	-0.014885444	-0.099990556	-0.133232722	0.038772056	0.211455611	-0.091353278	-0.098065339	0.3554815	0.240350611	0.070593556	0.064211167	-0.047149683	0.041808689	0.054735778	0.283813972	-0.003691333	-0.059344833	0.187793739	0.052601867	-0.251717556	-0.100494856	0.019463222	-0.001214278	-0.179287278	0.81838	0.035369111	-0.010871333	-0.079773722	0.196340444	0.123705783	-0.040028944	0.116686389	0.020623722	-0.135367167	-0.103031089	0.077547489	-0.123271706	-0.02345848	0.363714611	-0.051089778	-0.086143778	-0.230204611	0.199226944	-0.189858278	0	0	0	0	0	0.055555556	0.055555556	0	0	0.055555556	0	0	0	0	0	0.055555556	0	0.055555556	0	0	0	0.055555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055555556	0	0	0	0.111111111	0	0	0	0	0	0	0	0	0	0	0	0.111111111	0	0	0	0.055555556	0	0	0	0.055555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.055555556	1	32	3	4	1	2
6147	74819044	tweet	2.571428571	3	4.933333333	15	0.533333333	1	0	0	3	1	2	3	0	0	3	0	0	0	0	0	0	0	0	2.436	0.230012	0.250223333	0.295034	-0.104066933	0.063471467	-0.0797104	0.203546013	0.004793867	0.173827867	-0.071301467	-0.0321242	-0.1386448	-3.578169333	0.055976267	0.16733266	-0.3467201	-0.1269032	-0.0562458	-0.288453467	0.006514447	-0.1098474	0.2103904	-0.157738067	-0.073191933	0.154238733	-0.454454267	-0.123909467	0.023446533	0.082939447	-0.073992987	-0.018086467	-0.00662	-0.480288867	0.058427333	0.472845333	0.081658	0.111143467	0.091669867	-0.13311876	-0.1148108	-0.973374067	-0.228724	0.192249667	0.186842667	0.266243	0.226157133	-0.120537067	-0.075518667	-0.165711467	-0.049713533	-0.3504566	-0.5072834	-0.144097467	0.137870193	0.196437793	0.052619333	-0.016637207	0.004233333	0.154665467	-0.130580673	0.258582373	-0.0487894	0.053874733	-0.306858667	0.097897467	-0.242259333	-0.006017333	0.039150647	-0.019408733	0.1647714	0.290506467	-0.164892667	0.087333367	0.079113467	0.097893267	0.053168933	-0.2375786	-0.107737533	0.2112572	-0.078010524	1.210230667	0.173928533	0.044511353	0.233001067	0.351742733	0.109344607	0.000371787	0.182624667	0.078459353	-0.105961813	-0.019869867	0.1657902	-0.159592533	-0.142714267	-0.124336867	-0.1066642	0.2753496	-0.170669	0.2744356	-0.167078067	0	0	0	0	0	0	0.066666667	0.066666667	0	0	0	0	0	0	0	0	0.066666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066666667	0	0	0.066666667	0	0	0	0.066666667	0	0	0	0	0	0	0	0	0.066666667	0	0	0.066666667	0.066666667	0	0.066666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066666667	0	0	0	0	0	0	0	0.066666667	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.066666667	1	32	3	4	1	2
6148	74823468	tweet	1.857142857	2	3.285714286	14	0.357142857	0.714285714	0	1	1	2	0	2	1	4	2	0	0	0	0	0	0	0	0	2.878	0.02273956	0.100332545	0.116895515	0.280764043	-0.098870868	0.038042062	0.154531479	-0.094398673	0.036381676	0.176301022	0.069160375	-0.078221259	-4.332361749	0.027128447	-0.03403485	0.019788953	-0.036105526	-0.208319613	-0.53031047	-0.034107287	-0.03467684	0.044335302	-0.064484364	0.013184601	0.156248851	-0.659793581	0.054619479	0.092687783	0.27136246	-0.282310383	-0.466649211	0.026800282	-0.352960402	0.132203067	0.188766364	0.151380092	0.068155088	0.015326349	0.233426933	0.031186213	-1.036146935	-0.046800768	0.021015157	0.193561229	0.217377785	-0.033836502	0.225411423	-0.148552751	0.009800131	-0.094541531	-0.362502766	-0.022979451	0.056525333	-0.053588539	0.351065172	0.193830646	-0.230147745	0.095860527	0.173088099	0.237888481	-0.038084138	0.019262027	0.015136985	-0.031102756	0.094978513	-0.119942077	-0.301426966	0.095260231	-0.094233258	0.022849299	0.274673344	0.038986844	0.121772101	-0.304888728	0.17563389	-0.092455214	-0.246861692	-0.027441394	-0.154840154	0.042778265	1.682989186	0.252711397	-0.214673477	-0.054094437	0.168800126	0.279010194	-0.241315366	0.115817001	-0.165663091	-0.018193753	0.017906634	0.189421696	0.165546545	-0.088763005	-0.251886964	-0.259654666	-0.091732198	-0.124460885	0.465331042	-0.120003741	0	0	0	0	0	0	0.071428571	0	0	0	0	0.071428571	0	0.071428571	0	0	0	0	0.142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071428571	0	0	0	0.071428571	0	0.071428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071428571	0.071428571	0	0	0	0	0	0	0	0	0	0	0	0	0.071428571	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.142857143	0	0.071428571	1	33	4	5	2	6
6149	74823468	tweet	1.285714286	1	3	9	0.222222222	0.222222222	0	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	3.128	-0.050933234	-0.01270889	-0.064361749	-0.019626744	0.105769863	0.273389421	0.324129687	0.097947894	-0.037553243	0.262587293	0.016549478	0.296497752	-3.708652729	0.142219753	-0.159588708	-0.017864613	-0.239166658	-0.076155219	-0.41311548	-0.451251567	-0.105750849	-0.21570798	0.215225646	-0.054653387	0.220265032	-0.479159891	0.232952336	0.152742291	0.175824379	-0.376680065	-0.459646258	0.130248151	-0.341825923	0.081255999	0.209029057	0.323132131	-0.089483995	-0.206388505	-0.095596135	0.218564129	-0.731775908	-0.136812952	-0.096581387	0.039567802	0.290685349	-0.00931203	0.335075353	0.209478052	0.062402275	0.093502596	-0.327537916	0.036394732	0.54395244	0.111565919	0.27064881	0.148559075	-0.199286702	0.130751055	-0.012988294	0.219685922	-0.025784482	0.018958555	0.239324488	0.04696705	0.042476528	-0.179721033	-0.087248368	-0.098218052	0.060044594	0.134255261	0.300477163	0.22730677	0.135977072	0.087930177	-0.030956439	-0.059381284	0.006949589	-0.094956105	0.329393372	-0.003355727	1.317120752	0.380519836	-0.353973676	-0.575953243	0.017741251	0.353738385	-0.172175118	0.211865134	0.017491173	-0.002847969	-0.257143419	-0.012017104	0.08263354	-0.094404553	-0.177002916	-0.117418937	-0.14550393	-0.056247031	0.034621629	-0.168310665	0	0	0	0	0	0	0.111111111	0	0	0	0.111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111	0	0	0	0	0	0	0.111111111	0.111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	4	5	2	6
